,noc,season,year,athletes,athletes_female_percentage,avg_age,agv_height,avg_weight,prev_medals,prev_gold_medals,sports,events,total_medals
292,BUL,Summer,1956,47,0.06382978723404255,26.0,174.0,72.0,1.0,0.0,7,31,5
293,BUL,Summer,1960,98,0.09183673469387756,26.0,172.0,68.0,5.0,1.0,12,66,7
294,BUL,Summer,1964,63,0.1111111111111111,27.0,172.0,70.0,7.0,1.0,9,56,10
295,BUL,Summer,1968,112,0.08928571428571429,25.0,174.0,70.0,10.0,3.0,13,69,9
296,BUL,Summer,1972,130,0.18461538461538463,24.0,172.0,69.0,9.0,2.0,15,92,21
297,BUL,Summer,1976,158,0.33544303797468356,23.0,171.0,67.0,21.0,6.0,14,108,22
298,BUL,Summer,1980,271,0.3247232472324723,24.0,175.0,70.0,22.0,6.0,20,151,41
299,BUL,Summer,1988,172,0.3953488372093023,24.0,174.0,69.0,,,16,120,35
300,BUL,Summer,1992,138,0.3695652173913043,23.0,172.0,67.0,35.0,10.0,19,116,16
301,BUL,Summer,1996,110,0.32727272727272727,25.0,173.0,68.0,16.0,3.0,17,89,15
302,BUL,Summer,2000,91,0.42857142857142855,26.0,173.0,69.0,15.0,3.0,16,85,13
303,BUL,Summer,2004,95,0.4842105263157895,26.0,176.0,72.0,13.0,5.0,19,94,12
304,BUL,Summer,2008,70,0.38571428571428573,27.0,179.0,75.0,12.0,2.0,15,60,5
305,BUL,Summer,2012,63,0.4126984126984127,27.0,177.0,70.0,5.0,1.0,17,56,2
306,BUL,Summer,2016,51,0.43137254901960786,26.0,175.0,71.0,2.0,0.0,14,51,3
307,ITA,Summer,1896,1,0.0,24.0,175.0,70.0,,,1,1,0
308,ITA,Summer,1900,23,0.043478260869565216,26.0,175.0,70.0,0.0,0.0,6,17,5
309,ITA,Summer,1904,1,0.0,29.0,172.0,70.0,5.0,3.0,1,1,0
310,ITA,Summer,1906,76,0.0,24.0,175.0,71.0,0.0,0.0,9,37,16
311,ITA,Summer,1908,66,0.0,24.0,176.0,71.0,16.0,7.0,8,30,4
312,ITA,Summer,1912,66,0.0,24.0,176.0,70.0,4.0,2.0,8,36,8
313,ITA,Summer,1920,174,0.005747126436781609,27.0,176.0,71.0,8.0,5.0,18,79,25
314,ITA,Summer,1924,200,0.02,28.0,175.0,71.0,25.0,14.0,18,93,16
315,ITA,Summer,1928,174,0.10344827586206896,28.0,175.0,71.0,16.0,8.0,15,81,20
316,ITA,Summer,1932,112,0.0,27.0,171.0,70.0,20.0,7.0,13,61,36
317,ITA,Summer,1936,244,0.06557377049180328,29.0,175.0,71.0,36.0,12.0,17,99,27
318,ITA,Summer,1948,215,0.09767441860465116,31.0,175.0,71.0,27.0,9.0,16,89,31
319,ITA,Summer,1952,231,0.09956709956709957,26.0,175.0,71.0,31.0,9.0,19,114,21
320,ITA,Summer,1956,135,0.1111111111111111,26.0,174.0,71.0,21.0,8.0,14,80,25
321,ITA,Summer,1960,280,0.12142857142857143,25.0,173.0,70.0,25.0,8.0,19,138,36
322,ITA,Summer,1964,168,0.06547619047619048,26.0,175.0,73.0,36.0,13.0,18,91,27
323,ITA,Summer,1968,167,0.08982035928143713,26.0,175.0,70.0,27.0,10.0,17,103,16
324,ITA,Summer,1972,224,0.12053571428571429,24.0,174.0,70.0,16.0,3.0,19,123,18
325,ITA,Summer,1976,210,0.12857142857142856,24.0,176.0,71.0,18.0,5.0,20,122,13
326,ITA,Summer,1980,159,0.2389937106918239,24.0,179.0,73.0,13.0,2.0,19,88,15
327,ITA,Summer,1984,268,0.17164179104477612,24.0,178.0,73.0,15.0,8.0,23,151,32
328,ITA,Summer,1988,253,0.16205533596837945,25.0,177.0,72.0,32.0,14.0,23,140,14
329,ITA,Summer,1992,304,0.25,26.0,178.0,73.0,14.0,6.0,26,169,19
330,ITA,Summer,1996,340,0.3058823529411765,27.0,177.0,73.0,19.0,6.0,27,172,35
331,ITA,Summer,2000,361,0.3185595567867036,27.0,178.0,73.0,35.0,13.0,29,175,34
332,ITA,Summer,2004,364,0.3708791208791209,27.0,178.0,74.0,34.0,13.0,30,175,32
333,ITA,Summer,2008,333,0.39039039039039036,27.0,177.0,71.0,32.0,10.0,29,190,27
334,ITA,Summer,2012,281,0.4377224199288256,28.0,177.0,71.0,27.0,8.0,28,169,28
335,ITA,Summer,2016,309,0.4563106796116505,27.0,177.0,70.0,28.0,8.0,26,171,28
336,CHA,Summer,1964,2,0.0,22.0,182.0,68.0,,,1,2,0
337,CHA,Summer,1968,3,0.0,25.0,181.0,68.0,0.0,0.0,1,3,0
338,CHA,Summer,1972,4,0.0,25.0,178.0,74.0,0.0,0.0,2,4,0
339,CHA,Summer,1984,3,0.0,28.0,184.0,76.0,,,1,3,0
340,CHA,Summer,1988,6,0.0,24.0,178.0,65.0,0.0,0.0,1,6,0
341,CHA,Summer,1992,6,0.16666666666666666,23.0,174.0,65.0,0.0,0.0,2,7,0
342,CHA,Summer,1996,4,0.25,22.0,177.0,68.0,0.0,0.0,1,4,0
343,CHA,Summer,2000,2,0.5,23.0,174.0,63.0,0.0,0.0,1,3,0
344,CHA,Summer,2004,1,1.0,27.0,170.0,59.0,0.0,0.0,1,1,0
345,CHA,Summer,2008,2,0.5,23.0,173.0,65.0,0.0,0.0,1,2,0
346,CHA,Summer,2012,2,1.0,18.0,170.0,65.0,0.0,0.0,2,2,0
347,CHA,Summer,2016,2,0.5,24.0,173.0,52.0,0.0,0.0,1,2,0
348,AZE,Summer,1996,23,0.13043478260869565,26.0,173.0,72.0,,,9,23,1
349,AZE,Summer,2000,31,0.1935483870967742,27.0,171.0,71.0,1.0,0.0,8,32,3
350,AZE,Summer,2004,36,0.16666666666666666,27.0,173.0,72.0,3.0,2.0,10,36,5
351,AZE,Summer,2008,44,0.3181818181818182,24.0,172.0,70.0,5.0,1.0,10,37,7
352,AZE,Summer,2012,52,0.2692307692307692,26.0,172.0,72.0,7.0,1.0,15,57,10
353,AZE,Summer,2016,56,0.25,26.0,176.0,73.0,10.0,2.0,15,62,18
354,SUD,Summer,1960,10,0.0,24.0,180.0,72.0,,,4,10,0
355,SUD,Summer,1968,5,0.0,26.0,176.0,64.0,,,2,7,0
356,SUD,Summer,1972,26,0.0,25.0,172.0,67.0,0.0,0.0,4,15,0
357,SUD,Summer,1984,7,0.0,26.0,176.0,65.0,,,2,9,0
358,SUD,Summer,1988,8,0.0,27.0,173.0,66.0,0.0,0.0,2,8,0
359,SUD,Summer,1992,6,0.0,26.0,174.0,72.0,0.0,0.0,3,7,0
360,SUD,Summer,1996,4,0.0,25.0,173.0,65.0,0.0,0.0,2,4,0
361,SUD,Summer,2000,3,0.3333333333333333,19.0,175.0,61.0,0.0,0.0,2,3,0
362,SUD,Summer,2004,4,0.25,24.0,184.0,72.0,0.0,0.0,1,4,0
363,SUD,Summer,2008,9,0.4444444444444444,23.0,173.0,62.0,0.0,0.0,2,8,1
364,SUD,Summer,2012,6,0.3333333333333333,23.0,177.0,61.0,1.0,0.0,2,5,0
365,SUD,Summer,2016,6,0.3333333333333333,22.0,174.0,68.0,0.0,0.0,3,6,0
366,RUS,Summer,1900,4,0.0,26.0,175.0,70.0,,,2,3,0
367,RUS,Summer,1908,6,0.0,28.0,176.0,73.0,,,3,7,3
368,RUS,Summer,1912,159,0.0,28.0,175.0,71.0,3.0,1.0,15,62,5
369,RUS,Summer,1924,3,0.3333333333333333,28.0,175.0,70.0,,,1,2,0
370,RUS,Summer,1996,390,0.40512820512820513,25.0,177.0,72.0,,,25,212,63
371,RUS,Summer,2000,435,0.4459770114942529,26.0,178.0,72.0,63.0,26.0,30,238,89
372,RUS,Summer,2004,446,0.452914798206278,27.0,177.0,71.0,89.0,32.0,29,235,90
373,RUS,Summer,2008,454,0.4911894273127753,26.0,177.0,71.0,90.0,28.0,29,242,72
374,RUS,Summer,2012,429,0.5268065268065268,26.0,178.0,71.0,72.0,23.0,30,238,82
375,RUS,Summer,2016,284,0.5,26.0,177.0,70.0,82.0,24.0,29,181,56
376,ARG,Summer,1900,1,0.0,23.0,175.0,70.0,,,1,1,0
377,ARG,Summer,1908,1,0.0,24.0,175.0,70.0,,,1,1,0
378,ARG,Summer,1920,1,0.0,24.0,175.0,70.0,,,1,1,0
379,ARG,Summer,1924,77,0.0,25.0,176.0,71.0,0.0,0.0,11,39,6
380,ARG,Summer,1928,81,0.0,24.0,175.0,70.0,6.0,1.0,12,40,7
381,ARG,Summer,1932,33,0.0,27.0,175.0,71.0,7.0,3.0,7,30,4
382,ARG,Summer,1936,51,0.0196078431372549,30.0,174.0,70.0,4.0,3.0,8,31,7
383,ARG,Summer,1948,199,0.05527638190954774,27.0,176.0,71.0,7.0,2.0,16,101,7
384,ARG,Summer,1952,123,0.06504065040650407,28.0,175.0,71.0,7.0,3.0,15,77,5
385,ARG,Summer,1956,35,0.02857142857142857,28.0,175.0,74.0,5.0,1.0,9,32,2
386,ARG,Summer,1960,92,0.010869565217391304,29.0,176.0,74.0,2.0,0.0,15,54,2
387,ARG,Summer,1964,102,0.058823529411764705,28.0,176.0,74.0,2.0,0.0,14,78,1
388,ARG,Summer,1968,89,0.056179775280898875,27.0,176.0,74.0,1.0,0.0,12,60,2
389,ARG,Summer,1972,92,0.043478260869565216,27.0,176.0,74.0,2.0,0.0,12,62,1
390,ARG,Summer,1976,69,0.057971014492753624,25.0,176.0,74.0,1.0,0.0,12,50,0
391,ARG,Summer,1984,81,0.12345679012345678,25.0,178.0,74.0,,,14,70,0
392,ARG,Summer,1988,118,0.211864406779661,25.0,179.0,74.0,0.0,0.0,18,53,2
393,ARG,Summer,1992,84,0.20238095238095238,25.0,176.0,73.0,2.0,0.0,17,68,1
394,ARG,Summer,1996,179,0.26256983240223464,25.0,177.0,74.0,1.0,0.0,20,102,3
395,ARG,Summer,2000,143,0.3146853146853147,25.0,176.0,73.0,3.0,0.0,21,98,4
396,ARG,Summer,2004,152,0.3026315789473684,28.0,178.0,76.0,4.0,0.0,22,86,6
397,ARG,Summer,2008,132,0.4015151515151515,28.0,177.0,75.0,6.0,2.0,19,71,6
398,ARG,Summer,2012,137,0.291970802919708,28.0,181.0,79.0,6.0,2.0,23,66,4
399,ARG,Summer,2016,215,0.3488372093023256,28.0,179.0,76.0,4.0,1.0,26,80,4
400,CUB,Summer,1900,1,0.0,16.0,175.0,70.0,,,1,2,2
401,CUB,Summer,1904,3,0.0,25.0,172.0,66.0,2.0,1.0,2,5,4
402,CUB,Summer,1924,9,0.0,31.0,175.0,70.0,,,2,3,0
403,CUB,Summer,1928,1,0.0,24.0,181.0,70.0,0.0,0.0,1,1,0
404,CUB,Summer,1932,3,0.0,24.0,175.0,70.0,0.0,0.0,1,1,0
405,CUB,Summer,1948,53,0.0,25.0,175.0,71.0,,,12,31,1
406,CUB,Summer,1952,29,0.0,27.0,175.0,72.0,1.0,0.0,8,23,0
407,CUB,Summer,1956,16,0.0625,25.0,176.0,71.0,0.0,0.0,5,16,0
408,CUB,Summer,1960,12,0.25,21.0,165.0,58.0,0.0,0.0,8,15,0
409,CUB,Summer,1964,27,0.07407407407407407,22.0,171.0,66.0,0.0,0.0,6,24,1
410,CUB,Summer,1968,115,0.12173913043478261,22.0,169.0,67.0,1.0,0.0,13,78,4
411,CUB,Summer,1972,137,0.20437956204379562,23.0,174.0,72.0,4.0,0.0,14,69,8
412,CUB,Summer,1976,156,0.15384615384615385,24.0,177.0,75.0,8.0,3.0,14,76,13
413,CUB,Summer,1980,208,0.15865384615384615,24.0,177.0,75.0,13.0,6.0,19,92,20
414,CUB,Summer,1992,176,0.2840909090909091,25.0,177.0,76.0,,,16,90,31
415,CUB,Summer,1996,164,0.3231707317073171,26.0,179.0,77.0,31.0,14.0,15,84,25
416,CUB,Summer,2000,229,0.35807860262008734,27.0,177.0,75.0,25.0,9.0,24,135,29
417,CUB,Summer,2004,151,0.3576158940397351,27.0,174.0,74.0,29.0,11.0,18,108,27
418,CUB,Summer,2008,158,0.35443037974683544,26.0,177.0,75.0,27.0,9.0,18,102,24
419,CUB,Summer,2012,109,0.4036697247706422,26.0,175.0,73.0,24.0,2.0,14,86,14
420,CUB,Summer,2016,117,0.2905982905982906,25.0,175.0,73.0,14.0,5.0,19,99,11
421,BLR,Summer,1996,157,0.42038216560509556,24.0,173.0,68.0,,,19,115,15
422,BLR,Summer,2000,139,0.48201438848920863,25.0,172.0,66.0,15.0,1.0,20,109,17
423,BLR,Summer,2004,151,0.45695364238410596,26.0,177.0,74.0,17.0,3.0,22,121,13
424,BLR,Summer,2008,177,0.4745762711864407,26.0,177.0,73.0,13.0,2.0,24,122,18
425,BLR,Summer,2012,160,0.44375,27.0,178.0,73.0,18.0,4.0,23,110,12
426,BLR,Summer,2016,120,0.5583333333333333,28.0,177.0,72.0,12.0,2.0,22,86,9
427,GRE,Summer,1896,102,0.0,24.0,176.0,71.0,,,9,39,44
428,GRE,Summer,1900,3,0.0,25.0,175.0,70.0,44.0,10.0,2,3,0
429,GRE,Summer,1904,14,0.0,24.0,177.0,72.0,0.0,0.0,3,5,2
430,GRE,Summer,1906,312,0.016025641025641024,25.0,176.0,71.0,2.0,1.0,13,70,35
431,GRE,Summer,1908,20,0.0,26.0,177.0,75.0,35.0,8.0,3,25,4
432,GRE,Summer,1912,22,0.0,34.0,176.0,72.0,4.0,0.0,5,25,2
433,GRE,Summer,1920,47,0.0,25.0,176.0,71.0,2.0,1.0,8,34,1
434,GRE,Summer,1924,39,0.02564102564102564,27.0,176.0,71.0,1.0,0.0,9,37,1
435,GRE,Summer,1928,23,0.0,24.0,176.0,71.0,1.0,1.0,4,26,0
436,GRE,Summer,1932,10,0.0,24.0,177.0,71.0,0.0,0.0,3,12,0
437,GRE,Summer,1936,41,0.024390243902439025,24.0,176.0,71.0,0.0,0.0,7,34,0
438,GRE,Summer,1948,61,0.01639344262295082,26.0,175.0,70.0,0.0,0.0,10,44,0
439,GRE,Summer,1952,48,0.0,26.0,177.0,71.0,0.0,0.0,7,24,0
440,GRE,Summer,1956,13,0.0,25.0,178.0,73.0,0.0,0.0,5,13,1
441,GRE,Summer,1960,48,0.0,26.0,177.0,72.0,1.0,0.0,8,38,1
442,GRE,Summer,1964,18,0.0,28.0,175.0,76.0,1.0,1.0,4,16,0
443,GRE,Summer,1968,44,0.0,26.0,176.0,76.0,0.0,0.0,7,27,1
444,GRE,Summer,1972,60,0.03333333333333333,25.0,176.0,75.0,1.0,0.0,9,46,2
445,GRE,Summer,1976,36,0.05555555555555555,26.0,175.0,73.0,2.0,0.0,8,34,0
446,GRE,Summer,1980,41,0.07317073170731707,24.0,178.0,78.0,0.0,0.0,8,31,3
447,GRE,Summer,1984,63,0.06349206349206349,25.0,180.0,82.0,3.0,1.0,11,49,2
448,GRE,Summer,1988,56,0.21428571428571427,24.0,177.0,75.0,2.0,0.0,12,43,1
449,GRE,Summer,1992,70,0.2,25.0,178.0,77.0,1.0,0.0,17,53,2
450,GRE,Summer,1996,121,0.2809917355371901,23.0,173.0,69.0,2.0,2.0,18,94,8
451,GRE,Summer,2000,140,0.4142857142857143,25.0,176.0,70.0,8.0,4.0,23,114,13
452,GRE,Summer,2004,426,0.4953051643192488,26.0,177.0,72.0,13.0,4.0,33,215,16
453,GRE,Summer,2008,152,0.4605263157894737,27.0,179.0,74.0,16.0,6.0,23,105,4
454,GRE,Summer,2012,102,0.3627450980392157,27.0,179.0,75.0,4.0,0.0,20,76,2
455,GRE,Summer,2016,92,0.391304347826087,26.0,181.0,75.0,2.0,0.0,16,65,6
456,CMR,Summer,1964,1,0.0,22.0,175.0,71.0,,,1,2,0
457,CMR,Summer,1968,5,0.0,25.0,170.0,67.0,0.0,0.0,2,5,1
458,CMR,Summer,1972,11,0.0,24.0,176.0,70.0,1.0,0.0,3,12,0
459,CMR,Summer,1976,4,0.0,24.0,175.0,70.0,0.0,0.0,1,1,0
460,CMR,Summer,1980,25,0.12,25.0,175.0,74.0,0.0,0.0,5,23,0
461,CMR,Summer,1984,46,0.08695652173913043,26.0,176.0,73.0,0.0,0.0,6,32,1
462,CMR,Summer,1988,15,0.13333333333333333,24.0,174.0,79.0,1.0,0.0,4,21,0
463,CMR,Summer,1992,8,0.625,24.0,170.0,65.0,0.0,0.0,2,9,0
464,CMR,Summer,1996,15,0.26666666666666666,25.0,173.0,67.0,0.0,0.0,5,13,0
465,CMR,Summer,2000,34,0.2647058823529412,23.0,175.0,70.0,0.0,0.0,4,14,1
466,CMR,Summer,2004,17,0.4117647058823529,25.0,175.0,73.0,1.0,1.0,5,15,1
467,CMR,Summer,2008,32,0.21875,24.0,176.0,73.0,1.0,1.0,9,16,1
468,CMR,Summer,2012,32,0.6875,25.0,169.0,70.0,1.0,1.0,9,16,0
469,CMR,Summer,2016,22,0.7727272727272727,27.0,174.0,73.0,0.0,0.0,6,13,0
470,TUR,Summer,1906,1,0.0,13.0,173.0,71.0,,,1,2,0
471,TUR,Summer,1912,2,0.0,27.0,175.0,71.0,,,1,7,0
472,TUR,Summer,1924,22,0.0,25.0,175.0,70.0,,,5,11,0
473,TUR,Summer,1928,31,0.0,24.0,175.0,70.0,0.0,0.0,6,17,0
474,TUR,Summer,1932,1,0.0,24.0,175.0,70.0,0.0,0.0,1,1,0
475,TUR,Summer,1936,48,0.041666666666666664,26.0,175.0,71.0,0.0,0.0,7,26,2
476,TUR,Summer,1948,58,0.017241379310344827,26.0,175.0,70.0,2.0,1.0,7,42,12
477,TUR,Summer,1952,51,0.0,24.0,176.0,72.0,12.0,6.0,4,31,3
478,TUR,Summer,1956,19,0.0,27.0,176.0,71.0,3.0,2.0,2,20,7
479,TUR,Summer,1960,49,0.061224489795918366,27.0,174.0,71.0,7.0,3.0,6,41,9
480,TUR,Summer,1964,23,0.0,29.0,176.0,76.0,9.0,7.0,4,24,6
481,TUR,Summer,1968,29,0.0,26.0,174.0,72.0,6.0,2.0,4,29,2
482,TUR,Summer,1972,43,0.023255813953488372,26.0,174.0,70.0,2.0,2.0,8,43,1
483,TUR,Summer,1976,27,0.037037037037037035,26.0,170.0,67.0,1.0,0.0,8,27,0
484,TUR,Summer,1984,46,0.021739130434782608,25.0,177.0,73.0,,,10,49,3
485,TUR,Summer,1988,41,0.12195121951219512,24.0,174.0,69.0,3.0,0.0,9,40,2
486,TUR,Summer,1992,41,0.12195121951219512,24.0,175.0,74.0,2.0,1.0,10,43,6
487,TUR,Summer,1996,53,0.16981132075471697,25.0,174.0,72.0,6.0,2.0,9,55,6
488,TUR,Summer,2000,57,0.2631578947368421,24.0,175.0,72.0,6.0,4.0,10,58,5
489,TUR,Summer,2004,64,0.3125,25.0,175.0,72.0,5.0,3.0,10,65,11
490,TUR,Summer,2008,67,0.2835820895522388,26.0,174.0,72.0,11.0,3.0,12,67,7
491,TUR,Summer,2012,112,0.5714285714285714,26.0,175.0,71.0,7.0,1.0,16,80,5
492,TUR,Summer,2016,100,0.47,26.0,176.0,70.0,5.0,2.0,21,88,8
493,CHI,Summer,1912,14,0.0,26.0,175.0,70.0,,,4,16,0
494,CHI,Summer,1920,2,0.0,26.0,172.0,72.0,0.0,0.0,1,2,0
495,CHI,Summer,1924,13,0.0,25.0,175.0,70.0,0.0,0.0,5,12,0
496,CHI,Summer,1928,38,0.0,25.0,175.0,71.0,0.0,0.0,6,22,1
497,CHI,Summer,1936,40,0.025,28.0,176.0,72.0,,,8,27,0
498,CHI,Summer,1948,54,0.07407407407407407,26.0,176.0,70.0,0.0,0.0,9,31,0
499,CHI,Summer,1952,59,0.06779661016949153,27.0,178.0,71.0,0.0,0.0,9,33,2
500,CHI,Summer,1956,33,0.06060606060606061,27.0,175.0,71.0,2.0,0.0,8,22,4
501,CHI,Summer,1960,9,0.1111111111111111,28.0,173.0,68.0,4.0,0.0,3,8,0
502,CHI,Summer,1964,14,0.0,28.0,177.0,71.0,0.0,0.0,6,13,0
503,CHI,Summer,1968,21,0.09523809523809523,30.0,173.0,70.0,0.0,0.0,4,19,0
504,CHI,Summer,1972,11,0.18181818181818182,28.0,170.0,67.0,0.0,0.0,5,9,0
505,CHI,Summer,1976,7,0.0,28.0,175.0,70.0,0.0,0.0,4,8,0
506,CHI,Summer,1984,52,0.038461538461538464,27.0,176.0,71.0,,,8,25,0
507,CHI,Summer,1988,17,0.058823529411764705,27.0,179.0,78.0,0.0,0.0,6,14,1
508,CHI,Summer,1992,12,0.25,28.0,174.0,73.0,1.0,0.0,7,12,0
509,CHI,Summer,1996,21,0.23809523809523808,24.0,175.0,73.0,0.0,0.0,10,18,0
510,CHI,Summer,2000,50,0.14,26.0,177.0,71.0,0.0,0.0,14,28,1
511,CHI,Summer,2004,22,0.2727272727272727,26.0,178.0,77.0,1.0,0.0,11,25,3
512,CHI,Summer,2008,26,0.23076923076923078,27.0,176.0,75.0,3.0,2.0,14,26,1
513,CHI,Summer,2012,35,0.4,30.0,173.0,70.0,1.0,0.0,17,36,0
514,CHI,Summer,2016,42,0.40476190476190477,28.0,173.0,67.0,0.0,0.0,16,36,0
515,MEX,Summer,1900,3,0.0,42.0,175.0,70.0,,,1,1,1
516,MEX,Summer,1924,15,0.0,24.0,175.0,70.0,,,3,15,0
517,MEX,Summer,1928,30,0.0,29.0,174.0,70.0,0.0,0.0,6,18,0
518,MEX,Summer,1932,73,0.0273972602739726,25.0,175.0,71.0,0.0,0.0,12,52,2
519,MEX,Summer,1936,32,0.0,27.0,175.0,70.0,2.0,0.0,8,14,3
520,MEX,Summer,1948,88,0.07954545454545454,27.0,176.0,70.0,3.0,0.0,14,57,5
521,MEX,Summer,1952,64,0.046875,26.0,175.0,71.0,5.0,2.0,13,35,1
522,MEX,Summer,1956,24,0.125,26.0,173.0,70.0,1.0,0.0,10,20,2
523,MEX,Summer,1960,69,0.08695652173913043,25.0,173.0,69.0,2.0,1.0,14,55,1
524,MEX,Summer,1964,94,0.0425531914893617,26.0,174.0,69.0,1.0,0.0,15,58,1
525,MEX,Summer,1968,275,0.15272727272727274,23.0,171.0,66.0,1.0,0.0,20,146,9
526,MEX,Summer,1972,174,0.12643678160919541,23.0,171.0,66.0,9.0,3.0,20,112,1
527,MEX,Summer,1976,97,0.05154639175257732,24.0,175.0,69.0,1.0,0.0,17,54,2
528,MEX,Summer,1980,45,0.2,25.0,168.0,61.0,2.0,1.0,12,43,4
529,MEX,Summer,1984,99,0.2222222222222222,24.0,171.0,64.0,4.0,0.0,18,87,6
530,MEX,Summer,1988,83,0.20481927710843373,24.0,176.0,67.0,6.0,2.0,17,82,2
531,MEX,Summer,1992,102,0.2549019607843137,25.0,175.0,69.0,2.0,0.0,18,71,1
532,MEX,Summer,1996,98,0.2755102040816326,25.0,173.0,67.0,1.0,0.0,19,57,1
533,MEX,Summer,2000,78,0.3333333333333333,26.0,173.0,64.0,1.0,0.0,19,67,6
534,MEX,Summer,2004,109,0.45871559633027525,26.0,171.0,65.0,6.0,1.0,20,68,4
535,MEX,Summer,2008,83,0.4819277108433735,26.0,171.0,66.0,4.0,0.0,23,73,3
536,MEX,Summer,2012,99,0.37373737373737376,26.0,172.0,68.0,3.0,2.0,23,75,7
537,MEX,Summer,2016,123,0.35772357723577236,26.0,173.0,68.0,7.0,1.0,27,80,5
538,URS,Summer,1952,295,0.13559322033898305,27.0,176.0,71.0,,,18,141,70
539,URS,Summer,1956,281,0.1387900355871886,26.0,175.0,71.0,70.0,22.0,18,141,98
540,URS,Summer,1960,283,0.17667844522968199,26.0,174.0,72.0,98.0,37.0,17,145,103
541,URS,Summer,1964,317,0.19873817034700317,26.0,175.0,73.0,103.0,43.0,19,154,93
542,URS,Summer,1968,312,0.21153846153846154,25.0,176.0,73.0,93.0,30.0,18,164,91
543,URS,Summer,1972,371,0.1967654986522911,25.0,176.0,73.0,91.0,29.0,22,180,99
544,URS,Summer,1976,410,0.3048780487804878,24.0,176.0,73.0,99.0,50.0,22,189,125
545,URS,Summer,1980,489,0.3047034764826176,24.0,177.0,73.0,125.0,49.0,23,202,195
546,URS,Summer,1988,481,0.3367983367983368,25.0,178.0,74.0,,,27,221,131
547,NCA,Summer,1968,11,0.0,23.0,170.0,66.0,,,3,15,0
548,NCA,Summer,1972,8,0.125,24.0,164.0,60.0,0.0,0.0,3,10,0
549,NCA,Summer,1976,15,0.0,22.0,173.0,68.0,0.0,0.0,6,19,0
550,NCA,Summer,1980,5,0.4,18.0,163.0,53.0,0.0,0.0,3,6,0
551,NCA,Summer,1984,5,0.0,24.0,173.0,69.0,0.0,0.0,2,5,0
552,NCA,Summer,1992,8,0.125,26.0,175.0,65.0,,,6,9,0
553,NCA,Summer,1996,26,0.038461538461538464,27.0,176.0,72.0,0.0,0.0,5,9,0
554,NCA,Summer,2000,6,0.3333333333333333,27.0,177.0,73.0,0.0,0.0,5,6,0
555,NCA,Summer,2004,5,0.6,24.0,169.0,61.0,0.0,0.0,3,6,0
556,NCA,Summer,2008,6,0.5,27.0,170.0,72.0,0.0,0.0,4,7,0
557,NCA,Summer,2012,6,0.5,25.0,175.0,63.0,0.0,0.0,4,6,0
558,NCA,Summer,2016,5,0.4,22.0,171.0,61.0,0.0,0.0,4,5,0
559,HUN,Summer,1896,7,0.0,23.0,175.0,70.0,,,6,14,6
560,HUN,Summer,1900,18,0.0,22.0,177.0,72.0,6.0,2.0,4,21,5
561,HUN,Summer,1904,4,0.0,22.0,178.0,73.0,5.0,1.0,2,9,4
562,HUN,Summer,1906,35,0.0,23.0,176.0,71.0,4.0,2.0,7,41,10
563,HUN,Summer,1908,65,0.0,24.0,177.0,71.0,10.0,2.0,8,37,9
564,HUN,Summer,1912,121,0.0,26.0,176.0,70.0,9.0,3.0,11,52,8
565,HUN,Summer,1924,89,0.033707865168539325,29.0,176.0,71.0,,,12,54,10
566,HUN,Summer,1928,109,0.14678899082568808,30.0,176.0,71.0,10.0,2.0,12,63,10
567,HUN,Summer,1932,58,0.034482758620689655,33.0,177.0,73.0,10.0,5.0,11,39,16
568,HUN,Summer,1936,216,0.08796296296296297,26.0,176.0,71.0,16.0,6.0,21,104,16
569,HUN,Summer,1948,128,0.1640625,29.0,176.0,71.0,16.0,10.0,15,76,27
570,HUN,Summer,1952,189,0.14285714285714285,27.0,176.0,71.0,27.0,10.0,15,107,42
571,HUN,Summer,1956,111,0.18018018018018017,27.0,176.0,71.0,42.0,16.0,13,82,26
572,HUN,Summer,1960,184,0.14673913043478262,25.0,174.0,70.0,26.0,9.0,18,107,21
573,HUN,Summer,1964,182,0.17582417582417584,25.0,174.0,71.0,21.0,6.0,17,111,22
574,HUN,Summer,1968,167,0.19161676646706588,25.0,174.0,70.0,22.0,10.0,15,116,32
575,HUN,Summer,1972,232,0.1939655172413793,25.0,175.0,71.0,32.0,10.0,20,134,35
576,HUN,Summer,1976,178,0.30337078651685395,24.0,173.0,68.0,35.0,6.0,17,109,22
577,HUN,Summer,1980,263,0.30798479087452474,25.0,175.0,69.0,22.0,4.0,21,151,32
578,HUN,Summer,1988,188,0.19148936170212766,24.0,177.0,72.0,,,20,135,23
579,HUN,Summer,1992,217,0.2672811059907834,25.0,176.0,72.0,23.0,11.0,23,156,30
580,HUN,Summer,1996,213,0.30985915492957744,25.0,176.0,71.0,30.0,11.0,24,145,21
581,HUN,Summer,2000,178,0.38764044943820225,26.0,180.0,76.0,21.0,7.0,23,137,17
582,HUN,Summer,2004,209,0.430622009569378,26.0,180.0,77.0,17.0,8.0,20,138,17
583,HUN,Summer,2008,171,0.4853801169590643,26.0,179.0,76.0,17.0,8.0,20,126,10
584,HUN,Summer,2012,152,0.3881578947368421,26.0,181.0,78.0,10.0,3.0,21,111,18
585,HUN,Summer,2016,154,0.42857142857142855,27.0,180.0,76.0,18.0,8.0,20,113,15
586,NGR,Summer,1952,9,0.0,25.0,175.0,70.0,,,1,5,0
